Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
7.748803, -310.3177, -310.3177, -310.2738, -310.2738, 0.003517296, 0.01762249, 1.583245, 0.2543519
7.850625, -307.379, -307.379, -307.3169, -307.3169, 0.003604516, 0.01767808, 1.602945, 0.254553
7.951955, -305.2634, -305.2634, -305.2412, -305.2412, 0.00367718, 0.01771701, 1.622383, 0.2448298
8.052478, -303.804, -303.804, -303.7879, -303.7879, 0.003736741, 0.01758834, 1.641327, 0.2309164
8.154217, -302.7496, -302.7496, -302.738, -302.738, 0.003866056, 0.01773143, 1.660302, 0.2516349
8.254681, -301.9626, -301.9626, -301.9543, -301.9543, 0.003975428, 0.01771998, 1.679241, 0.2636767
8.354891, -301.4247, -301.4247, -301.4127, -301.4127, 0.004053717, 0.01738754, 1.698872, 0.2564748
8.456581, -301.0126, -301.0126, -301.0084, -301.0084, 0.004144622, 0.01751129, 1.717504, 0.2610177
8.557704, -286.0114, -286.0114, -284.4147, -284.4147, 0.004290186, 0.01767221, 1.736662, 0.2870122
8.658415, -244.1572, -244.1572, -243.8401, -243.8401, 0.004343183, 0.01743923, 1.754027, 0.2689923
8.76018, -227.0803, -227.0803, -226.9379, -226.9379, 0.004409523, 0.01725711, 1.771404, 0.2610349
8.860442, -218.6194, -218.6194, -218.5345, -218.5345, 0.004511483, 0.01755034, 1.785171, 0.2789591
8.96216, -213.069, -213.069, -213.0126, -213.0126, 0.004530617, 0.01749294, 1.79898, 0.2524872
9.063517, -209.3995, -209.3995, -209.3596, -209.3596, 0.004622883, 0.01746767, 1.812452, 0.2701549
9.163984, -206.67, -206.67, -206.6139, -206.6139, 0.004694005, 0.01694499, 1.826178, 0.273497
9.265184, -204.679, -204.679, -204.6593, -204.6593, 0.004801018, 0.01756945, 1.838004, 0.2994049
9.366323, -203.256, -203.256, -203.256, -203.256, 0.004851669, 0.01757952, 1.850859, 0.2891377
9.467763, -202.2948, -202.2948, -202.2851, -202.2851, 0.004930751, 0.01756042, 1.863606, 0.2972347
9.568701, -201.5904, -201.5904, -201.5837, -201.5837, 0.004981338, 0.01752097, 1.87596, 0.2884805
9.669537, -201.1209, -201.1209, -201.1115, -201.1115, 0.005079434, 0.01728717, 1.888705, 0.3074271
9.769973, -199.8766, -199.8766, -199.4656, -199.4656, 0.005142954, 0.01738794, 1.900545, 0.3067413
9.870378, -148.2837, -148.2837, -147.9156, -147.9156, 0.005179632, 0.01750331, 1.911108, 0.2918611
9.97145, -127.9597, -127.9597, -127.8102, -127.8102, 0.005207826, 0.01750024, 1.919372, 0.2852072
10.07155, -118.3663, -118.3663, -118.2829, -118.2829, 0.005282891, 0.01748365, 1.926934, 0.3072746
10.17265, -112.6798, -112.6798, -112.5709, -112.5709, 0.005327185, 0.0175069, 1.933609, 0.309857
10.27318, -108.7822, -108.7822, -108.745, -108.745, 0.005365299, 0.01749364, 1.940514, 0.3103928
10.37338, -106.0782, -106.0782, -106.0526, -106.0526, 0.005407691, 0.01730167, 1.947333, 0.313751
10.47432, -104.2465, -104.2465, -104.2287, -104.2287, 0.005380901, 0.01715363, 1.953815, 0.2810951
10.57562, -102.9303, -102.9303, -102.918, -102.918, 0.005373362, 0.01709845, 1.960042, 0.2578227
10.67717, -102.0916, -102.0916, -102.0828, -102.0828, 0.005470255, 0.01732413, 1.965625, 0.2955617
10.77842, -101.4193, -101.4193, -101.4074, -101.4074, 0.00547934, 0.0173806, 1.971565, 0.2839993
10.87977, -100.9961, -100.9961, -100.992, -100.992, 0.005520994, 0.0174, 1.977419, 0.2918788
10.98009, -78.20461, -78.20461, -77.45652, -77.45652, 0.005582514, 0.017407, 1.984424, 0.3037318
11.08156, -39.24561, -39.24561, -38.72839, -38.72839, 0.005606824, 0.01744253, 1.98777, 0.3063617
11.18191, -24.43243, -24.43243, -24.3102, -24.3102, 0.005631521, 0.01743423, 1.989031, 0.3170253
11.28341, -16.26663, -16.26663, -16.19452, -16.19452, 0.005625882, 0.01746747, 1.989792, 0.3111684
11.38491, -11.24279, -11.24279, -11.19477, -11.19477, 0.005629617, 0.01746678, 1.990324, 0.3118156
11.48632, -7.701293, -7.701293, -7.66877, -7.66877, 0.005626477, 0.01745624, 1.99073, 0.3078098
11.5866, -5.446447, -5.446447, -5.423513, -5.423513, 0.005626703, 0.01744733, 1.991034, 0.3064471
11.68718, -3.821684, -3.821684, -3.789595, -3.789595, 0.005624099, 0.01744093, 1.991159, 0.3042479
11.78845, -2.648387, -2.648387, -2.637247, -2.637247, 0.005624047, 0.01744041, 1.991169, 0.3041898
11.89097, -1.866605, -1.866605, -1.858755, -1.858755, 0.00562421, 0.01744118, 1.991134, 0.3043913
11.99216, -1.299087, -1.299087, -1.293624, -1.293624, 0.005617325, 0.01744489, 1.991021, 0.2998167
12.09345, -0.9079384, -0.9079384, -0.9041198, -0.9041198, 0.005617719, 0.01744665, 1.990937, 0.3003444
12.19365, 34.64038, 34.64038, 35.23478, 35.23478, 0.005620795, 0.01744697, 1.9905, 0.3036859
12.29585, 65.45518, 65.45518, 65.66531, 65.66531, 0.005615503, 0.01743638, 1.987047, 0.3123829
12.39622, 78.27734, 78.27734, 78.27734, 78.27734, 0.005583953, 0.01744263, 1.982323, 0.3091929
12.49679, 85.10777, 85.10777, 85.17293, 85.17293, 0.005571991, 0.01739379, 1.976537, 0.3210247
12.59691, 89.58936, 89.58936, 89.63367, 89.63367, 0.005582793, 0.0173411, 1.970461, 0.3471103
12.70181, 92.71082, 92.71082, 92.74158, 92.74158, 0.005562891, 0.01714787, 1.962447, 0.3644853
12.80534, 94.99427, 94.99427, 95.01534, 95.01534, 0.005434728, 0.0171623, 1.956098, 0.312177
12.90704, 96.53149, 96.53149, 96.54607, 96.54607, 0.005377613, 0.01707286, 1.949598, 0.2984452
13.00785, 97.53474, 97.53474, 97.54511, 97.54511, 0.005344103, 0.01738087, 1.943785, 0.2990296
13.1082, 98.26977, 98.26977, 98.28429, 98.28429, 0.005307421, 0.01745897, 1.9374, 0.2961597
13.20823, 98.79073, 98.79073, 98.79582, 98.79582, 0.005268861, 0.01741128, 1.930754, 0.2931032
13.31058, 99.14768, 99.14768, 99.15127, 99.15127, 0.005256961, 0.01744955, 1.924534, 0.3063167
13.41088, 144.6689, 144.6689, 145.1287, 145.1287, 0.005245187, 0.01745176, 1.916872, 0.3208037
13.51207, 168.761, 168.761, 168.9392, 168.9392, 0.005108793, 0.01739294, 1.906605, 0.2748031
13.6128, 179.4788, 179.4788, 179.6704, 179.6704, 0.005093806, 0.01735835, 1.895267, 0.3006016
13.71406, 186.0523, 186.0523, 186.1731, 186.1731, 0.005017058, 0.01745769, 1.883586, 0.2877811
13.8146, 190.2337, 190.2337, 190.3165, 190.3165, 0.004985445, 0.01750416, 1.87129, 0.3073069
13.91519, 193.2449, 193.2449, 193.3017, 193.3017, 0.004893382, 0.01753818, 1.858572, 0.2913523
14.01586, 195.2614, 195.3012, 195.321, 195.321, 0.004822944, 0.01756313, 1.845647, 0.29009
14.11728, 196.6747, 196.6747, 196.7026, 196.7026, 0.004784739, 0.01726452, 1.832527, 0.3104134
14.21749, 197.7052, 197.7052, 197.7149, 197.7149, 0.004706297, 0.01737367, 1.819679, 0.3034409
14.31893, 198.3758, 198.3894, 198.3962, 198.3962, 0.004621247, 0.01747084, 1.806691, 0.292577
14.41898, 198.8696, 198.8696, 198.8743, 198.8743, 0.004570842, 0.01756313, 1.793808, 0.3031786
14.52048, 199.7765, 199.7765, 200.1234, 200.1234, 0.004462304, 0.01734933, 1.77762, 0.2880996
14.62187, 251.3436, 251.3436, 251.7163, 251.7163, 0.004373513, 0.01719246, 1.762712, 0.2805417
14.72246, 271.5839, 271.5839, 271.7373, 271.7373, 0.004270976, 0.01761899, 1.745713, 0.2688616
14.82377, 281.2093, 281.2093, 281.3805, 281.3805, 0.004150839, 0.01757946, 1.727139, 0.2497552
14.92422, 286.931, 286.931, 287.0435, 287.0435, 0.004082968, 0.01718743, 1.707862, 0.2791585
15.02559, 290.9913, 290.9913, 291.0294, 291.0294, 0.003984964, 0.01768146, 1.6888, 0.2589721
15.12593, 293.713, 293.713, 293.713, 293.713, 0.003931993, 0.01772521, 1.669752, 0.2838866
15.22602, 295.5706, 295.5706, 295.5892, 295.5892, 0.00383858, 0.0175489, 1.649982, 0.2791623
15.32743, 296.9435, 296.9435, 296.9564, 296.9564, 0.003728698, 0.01768656, 1.630852, 0.2704687
15.42837, 297.8549, 297.8549, 297.8639, 297.8639, 0.003655392, 0.01763727, 1.611265, 0.2821465
15.52977, 298.4944, 298.4944, 298.507, 298.507, 0.003525046, 0.01770991, 1.591667, 0.2542541
15.63113, 298.9433, 298.9433, 298.9478, 298.9478, 0.003428807, 0.01724081, 1.571938, 0.2538923
15.7316, 310.7865, 310.7865, 311.5851, 311.5851, 0.00332675, 0.0177476, 1.552351, 0.2464505
15.83271, 357.6891, 357.6891, 357.9842, 357.9842, 0.003218287, 0.01760568, 1.530208, 0.2386377
15.933, 374.426, 374.426, 374.5566, 374.5566, 0.00312117, 0.01763213, 1.506005, 0.2343891
16.03339, 383.0671, 383.0671, 383.1427, 383.1427, 0.002978799, 0.01753496, 1.480518, 0.2268208
16.13428, 388.3152, 388.3152, 388.3652, 388.3652, 0.002839169, 0.01727216, 1.454628, 0.1896171
16.23513, 391.8973, 391.8973, 391.9316, 391.9316, 0.002698197, 0.01786129, 1.429422, 0.1644471
16.3362, 394.3665, 394.3665, 394.4139, 394.4139, 0.002605685, 0.01776459, 1.403309, 0.1570395
16.43888, 396.0305, 396.0305, 396.0472, 396.0472, 0.002541431, 0.01793083, 1.377348, 0.1608683
16.53987, 397.2608, 397.2608, 397.2723, 397.2723, 0.002444763, 0.01790149, 1.35105, 0.1443944
16.64078, 398.0775, 398.0775, 398.0936, 398.0936, 0.002339028, 0.01748253, 1.319104, 0.1128597
16.74232, 398.5867, 398.5867, 398.5867, 398.5867, 0.002248112, 0.01793494, 1.292625, 0.1082361
16.84271, 399.0609, 399.0609, 399.0649, 399.0649, 0.002159822, 0.01731195, 1.265531, 0.08895791
16.9437, 431.5474, 431.5474, 431.5474, 431.5474, 0.002092621, 0.01780956, 1.238486, 0.07283293
17.04483, 464.5929, 464.5929, 464.8118, 464.8118, 0.002131047, 0.01776725, 1.207666, 0.1257946
17.1456, 477.7487, 477.7487, 477.8558, 477.8558, 0.002057683, 0.01797569, 1.176693, 0.1171565
17.24632, 484.8439, 484.8439, 484.9765, 484.9765, 0.002038706, 0.01805263, 1.144187, 0.1489136
17.34728, 489.5449, 489.5449, 489.5894, 489.5894, 0.001968857, 0.01786723, 1.111727, 0.1647636
17.4484, 492.6799, 492.6799, 492.7108, 492.7108, 0.001889953, 0.01787251, 1.078523, 0.1925459
17.54896, 494.9305, 494.9305, 494.9519, 494.9519, 0.001813949, 0.01803374, 1.04561, 0.1720657
17.64999, 496.5021, 496.5021, 496.5021, 496.5021, 0.001706066, 0.01748944, 1.011621, 0.2108859
17.75002, 497.5451, 497.5451, 497.5451, 497.5451, 0.001629659, 0.0180055, 0.9779926, 0.239951
17.85068, 498.2843, 498.2843, 498.2915, 498.2915, 0.001459489, 0.01774945, 0.9441917, 0.210493
17.95087, 498.8009, 498.8009, 498.8109, 498.8109, 0.001317349, 0.01786717, 0.9114322, 0.1674157
18.05188, 499.1725, 499.1725, 499.1759, 499.1759, 0.001145928, 0.01779186, 0.8778298, 0.1515126
18.15191, 452.8082, 452.8082, 452.3713, 452.3713, 0.00109007, 0.01811838, 0.8450958, 0.1713601
18.25248, 430.4099, 430.4099, 430.062, 430.062, 0.0009413593, 0.0174935, 0.8150225, 0.1348363
18.35282, 419.9343, 419.9343, 419.8407, 419.8407, 0.0008448199, 0.01780852, 0.7864229, 0.09457564
18.45367, 413.7175, 413.7175, 413.6578, 413.6578, 0.0007342735, 0.0172407, 0.7578757, 0.07527581
18.55464, 409.4784, 409.4784, 409.4381, 409.4381, 0.0006238099, 0.0177871, 0.7302084, 0.001927502
18.65543, 406.6113, 406.6113, 406.5556, 406.5556, 0.0005122239, 0.01764637, 0.7020449, 359.9532
18.75587, 404.618, 404.618, 404.5986, 404.5986, 0.0006081791, 0.01782797, 0.6754837, 0.003000246
18.85595, 403.2544, 403.2544, 403.2271, 403.2271, 0.000647151, 0.01765812, 0.6484062, 0.03040128
18.95762, 402.2553, 402.2553, 402.2458, 402.2458, 0.0006377586, 0.01787526, 0.6216058, 0.03738581
19.0591, 401.563, 401.563, 401.5564, 401.5564, 0.0006047207, 0.017883, 0.5947965, 0.02909716
19.15947, 401.097, 401.097, 401.0878, 401.0878, 0.000542685, 0.01754976, 0.5682663, 0.0008531839
19.25981, 400.6693, 400.6693, 400.4751, 400.4751, 0.0005548258, 0.01761822, 0.5415748, 0.00979829
19.36046, 349.4001, 349.4001, 349.0177, 349.0177, 0.0005753706, 0.01754599, 0.5108826, 0.02525836
19.46121, 328.8726, 328.8726, 328.7153, 328.7153, 0.0005682895, 0.01764909, 0.4882382, 0.02507047
19.56243, 318.9558, 318.9558, 318.869, 318.869, 0.0005501459, 0.01745809, 0.4660964, 0.02066023
19.66503, 313.0634, 313.0634, 313.007, 313.007, 0.00055201, 0.01728686, 0.4444062, 0.02067676
19.76521, 309.159, 309.159, 309.0815, 309.0815, 0.0005414048, 0.01768767, 0.4244779, 0.02588541
19.86653, 306.5002, 306.5002, 306.4728, 306.4728, 0.0005592345, 0.01775639, 0.4041086, 0.04479805
19.96678, 304.5602, 304.5602, 304.541, 304.541, 0.000534949, 0.01761302, 0.383565, 0.03556997
20.0672, 303.2272, 303.2272, 303.2272, 303.2272, 0.000533575, 0.01766657, 0.3640362, 0.04711647
20.16781, 302.3035, 302.3035, 302.2841, 302.2841, 0.0005270472, 0.01759903, 0.344041, 0.05182124
20.26802, 301.5964, 301.5964, 301.5897, 301.5897, 0.000503624, 0.01766154, 0.3238994, 0.0562931
20.3696, 301.1252, 301.1252, 301.1157, 301.1157, 0.0004847204, 0.01753344, 0.3042861, 0.05020017
20.47028, 298.4789, 298.4789, 297.3136, 297.3136, 0.0004692713, 0.01766953, 0.2843156, 0.05424827
20.57178, 247.552, 247.552, 247.1931, 247.1931, 0.0004155138, 0.01752591, 0.2657547, 0.02865943
20.67348, 227.6617, 227.6617, 227.5145, 227.5145, 0.00041275, 0.01714103, 0.249598, 0.03635149
20.77395, 218.5345, 218.5345, 218.4501, 218.4501, 0.0003852536, 0.01740997, 0.2352405, 0.02135988
20.87415, 212.7896, 212.7896, 212.6797, 212.6797, 0.0003703392, 0.0175174, 0.2207346, 0.01623357
20.97572, 208.8195, 208.8195, 208.7822, 208.7822, 0.0003710762, 0.01751526, 0.206455, 0.01751193
21.07604, 206.1817, 206.1817, 206.1297, 206.1297, 0.0003424485, 0.01713371, 0.1918273, 0.003043082
21.17746, 204.3006, 204.3006, 204.3006, 204.3006, 0.0003414788, 0.01751072, 0.1787513, 0.001811682
21.27804, 203.0181, 203.0181, 203.0054, 203.0054, 0.0003612337, 0.01749912, 0.165472, 0.01180253
21.37892, 202.0828, 202.0828, 202.074, 202.074, 0.0003794939, 0.01758403, 0.1523768, 0.02750173
21.47989, 201.4618, 201.4618, 201.4556, 201.4556, 0.0003435095, 0.01746643, 0.1388695, 0.007003614
21.58103, 201.0174, 201.0174, 201.0131, 201.0131, 0.0003685707, 0.01726887, 0.1231694, 0.0280447
21.68286, 182.0455, 182.0455, 181.2651, 181.2651, 0.0003779269, 0.01740332, 0.1104366, 0.03661124
21.78428, 140.8693, 140.8693, 140.5909, 140.5909, 0.0003949707, 0.01749555, 0.09961286, 0.04628876
21.88436, 125.0572, 125.0572, 124.8045, 124.8045, 0.000367012, 0.0174992, 0.09035503, 0.03428069
21.98621, 116.7821, 116.7821, 116.7821, 116.7821, 0.00034944, 0.01751849, 0.08243559, 0.02876024
22.08716, 111.5355, 111.5355, 111.4861, 111.4861, 0.0003452357, 0.01747649, 0.07492707, 0.02498556
22.18783, 108.0343, 108.0343, 108.0004, 108.0004, 0.0003391977, 0.017168, 0.06719419, 0.02889023
22.28895, 105.6573, 105.6573, 105.6335, 105.6335, 0.0003639873, 0.01697733, 0.05982981, 0.04534191
22.39028, 103.9196, 103.9196, 103.9031, 103.9031, 0.0003501864, 0.0172919, 0.05339831, 0.03674126
22.49091, 102.7392, 102.7392, 102.7277, 102.7277, 0.0003552582, 0.01730816, 0.04676948, 0.04135656
22.59128, 101.9064, 101.9064, 101.8904, 101.8904, 0.0003469858, 0.01739376, 0.03996375, 0.04035123
22.69187, 101.3268, 101.3268, 101.3156, 101.3156, 0.0003398192, 0.01741522, 0.03339513, 0.04213565
22.79221, 100.9234, 100.9234, 100.9195, 100.9195, 0.0003401869, 0.01749248, 0.02681246, 0.04249838
22.89374, 67.81769, 67.81769, 67.19098, 67.19098, 0.0002966234, 0.01743431, 0.02031109, 0.02076882
22.99508, 34.97156, 34.97156, 34.7571, 34.7571, 0.0003050334, 0.01728423, 0.01569916, 0.02622101
23.09533, 22.14418, 22.14418, 22.03776, 22.03776, 0.0003072383, 0.017295, 0.01299015, 0.02705433
23.19669, 14.9577, 14.9577, 14.89222, 14.89222, 0.0002869825, 0.01730638, 0.01183329, 0.01670163
23.2969, 10.41063, 10.41063, 10.36633, 10.36633, 0.0002861444, 0.01729808, 0.01090697, 0.01687158
23.39746, 7.197298, 7.197298, 7.16693, 7.16693, 0.0002891304, 0.01728107, 0.01006466, 0.01839544
23.49806, 5.005726, 5.005726, 4.984655, 4.984655, 0.0002873929, 0.01726585, 0.009190129, 0.01641637
23.59902, 3.48317, 3.48317, 3.468517, 3.468517, 0.000286351, 0.01724061, 0.008144656, 0.01656031
23.70063, 2.413848, 2.413848, 2.403696, 2.403696, 0.0002851986, 0.01716453, 0.006535163, 0.01413086
23.80273, 1.694154, 1.694154, 1.687029, 1.687029, 0.0002796022, 0.01710963, 0.005008414, 0.01145616
23.90369, 1.17907, 1.17907, 1.169173, 1.169173, 0.0002893497, 0.0169476, 0.003309248, 0.01822449
24.00407, 0.8275385, 0.8275385, 0.8240581, 0.8240581, 0.0003023002, 0.01696694, 0.002271624, 0.0266638
24.10495, -46.47193, 47.62867, -46.90786, 48.05974, 0.0002861876, 0.01700759, 0.001747202, 0.01722472
24.20568, -69.63614, 70.44801, -69.97523, 70.78028, 0.0002808366, 0.0170213, 0.001118006, 0.01357448
24.30638, -80.50439, 81.06468, -80.59432, 81.15226, 0.0002737191, 0.01701825, 0.0006233305, 0.01128978
24.40811, -86.587, 86.98025, -86.645, 87.0366, 0.0002594052, 0.01698086, -8.568168E-08, 0.01444535
24.50859, -90.67998, 90.95482, -90.75883, 91.03136, 0.0002556252, 0.01701915, -0.0007705186, 0.007614491
